escenario,paso,enemigos,bombas,explosiones,powerups,caos,dificultad
Presión alta,115,1.377735471551622,0.6666758417575186,0.44470750658881647,4.622917963518949,0.0,1.0
Presión alta,116,1.3709773275628112,0.6610878986342041,0.44835459323057725,4.650191117509819,0.0,1.0
Presión alta,117,1.3647454703749438,0.6673467238607556,0.4404810873109319,4.672098276970928,0.0,1.0
Presión alta,118,1.3563855302992343,0.6683968330259161,0.442641689279592,4.693910534020453,0.0,1.0
Presión alta,119,1.3457922419279686,0.6681735200326416,0.44392100895545633,4.715460560532614,0.0,1.0
Recuperación,0,0.9811714101452005,0.0610013436733768,0.01682316733696498,2.0087390392713242,0.05358485735634102,1.0294716715459875
Recuperación,1,0.9456175230673465,0.11417606444795098,0.024134109797274806,2.0144914409724985,0.0,1.0
Recuperación,2,0.9219517275902972,0.1571229234614379,0.040363173985918835,2.0215710163628047,0.0,1.0
Recuperación,3,0.896815059772904,0.1938635394298195,0.05334082932457873,2.021650615432052,0.0,1.0
Recuperación,4,0.8797566882193142,0.22672771612866288,0.059275095120386735,2.0246184813998855,0.0,1.0
Recuperación,5,0.8637231336512885,0.2517377803744669,0.06877372307842489,2.0262566384384706,0.0,1.0
Recuperación,6,0.8628914766370159,0.2734347815573376,0.07842643212147903,2.029099117045882,0.0,1.0
Recuperación,7,0.852509889169724,0.2953075933911493,0.08050172710593664,2.030359146089856,0.0,1.0
Recuperación,8,0.8401513641622094,0.3131061646683337,0.08300512311244683,2.001718648631646,0.0,1.0
Recuperación,9,0.8326152310593998,0.32843807557869426,0.08839592790771875,2.004516553909417,0.0,1.0
Recuperación,10,0.8242161881140438,0.33969851718183636,0.09520032824135378,2.005983855880042,0.0,1.0
Recuperación,11,0.819558728708099,0.3600268819535822,0.10001045945443232,2.0070033276050276,0.0,1.0
Recuperación,12,0.8147139426280426,0.361265101359642,0.10142718800420664,2.009802516783732,0.0,1.0
Recuperación,13,0.8093936845247819,0.36677782739416726,0.10274122612290335,2.0097556838453676,0.0,1.0
Recuperación,14,0.8093530310891485,0.36884907580729304,0.10218323420842555,2.0050910270302493,0.0,1.0
Recuperación,15,0.7992911982725718,0.37290606544736377,0.1044595268482392,2.003529965960175,3.484245730313446e-05,1.0000191633515167
Recuperación,16,0.8167251062336711,0.3769328894581665,0.10575834770841996,2.0004205144481353,0.0,1.0
Recuperación,17,0.8155620294290641,0.37873786297992207,0.10824186199527043,1.999642057633707,0.00011521650053983812,1.000063369075297
Recuperación,18,0.8146467579439657,0.38153076009660075,0.1068471989862456,1.9992629954169345,6.377821657513189e-06,1.0000035078019116
Recuperación,19,0.8166811561323438,0.38242970202894155,0.11008877113891852,1.9982696561561608,0.0,1.0
Recuperación,20,0.8108144984223382,0.3822910921447463,0.11132062981609613,1.9966466933449083,0.0,1.0
Recuperación,21,0.8102917319766826,0.38092749846717355,0.11367942051985752,1.994465437677908,0.0,1.0
Recuperación,22,0.8093938968883974,0.38247040687238143,0.11110907908305405,2.029416732237992,0.0,1.0
Recuperación,23,0.8099411293454571,0.38172666575711117,0.11225826724095411,2.029294448500608,1.1041056259862291e-05,1.000006072580943
Recuperación,24,0.8102915316328656,0.38327050737067486,0.11634761440669875,2.0288273356622293,0.0,1.0
Recuperación,25,0.8112749289957917,0.3857871849894745,0.10916949546563263,2.0145783832138227,0.0,1.0
Recuperación,26,0.8094284469516373,0.3878106292580498,0.10919026237420397,2.009886210570043,0.0,1.0
Recuperación,27,0.8090169312248717,0.3888882601309955,0.10989769874776062,2.008279508970199,0.0,1.0
Recuperación,28,0.8095313130036711,0.39043647141776994,0.11081041403076758,2.0083104462128234,0.0,1.0
Recuperación,29,0.8066462354221849,0.3878938482456282,0.11199993047409436,2.007194181112044,0.0,1.0
Recuperación,30,0.8056251659836434,0.3880846975945837,0.11233891609941032,2.006163035771279,0.0,1.0
Recuperación,31,0.8046175291146528,0.38678591686114105,0.11242797193722859,2.0044778603646667,0.0,1.0
Recuperación,32,0.8047584630154502,0.3885828789077878,0.11197370277955411,2.0040914061794886,0.0,1.0
Recuperación,33,0.8157137002152672,0.3893839616495127,0.1119259924335745,2.0054723261169998,5.3342805372336155e-05,1.0000293385429548
Recuperación,34,0.8222059277437082,0.39002986523737343,0.11088998544182944,2.0070195267006294,0.00019153374160253838,1.0001053435578813
Recuperación,35,0.8174763141042759,0.3908376064763569,0.11316320713289221,2.004455196879979,0.00019104184975456324,1.000105073017365
Recuperación,36,0.8149119967927712,0.3898177304454118,0.11267293702800771,2.001265808813417,9.016144401365986e-05,1.0000495887942076
Recuperación,37,0.8084173053689885,0.3869970272203565,0.11215284237809481,1.9999095884721911,9.697278879792187e-05,1.0000533350338388
Recuperación,38,0.809282476605386,0.38614784839393673,0.11184361841326432,2.0003120747707936,0.00011745671947597986,1.0000646011957117
Recuperación,39,0.8076990700772165,0.38697872684162066,0.11428343569313848,1.99846842785212,0.0,1.0
Recuperación,40,0.8284661680516249,0.3881723999951955,0.11123662633307373,1.9976628122150604,4.842564034769306e-05,1.0000266341021913
Recuperación,41,0.8198215240883158,0.39185204518009925,0.10781616439937095,1.9979757965147624,0.0,1.0
Recuperación,42,0.815580675179262,0.3946903738954446,0.10931868587990663,2.0001459859933366,6.927136454839944e-05,1.0000380992505016
Recuperación,43,0.8162922995741242,0.392773738159838,0.11389451252528843,1.9992184344579687,9.369199246759386e-05,1.0000515305958573
Recuperación,44,0.8180055563220889,0.39800653861268415,0.10676089588466964,1.9995449238464706,4.372183882570407e-05,1.0000240470113542
Recuperación,45,0.817839713005799,0.39615219839354743,0.11058514029924074,1.998800022841761,0.0,1.0
Recuperación,46,0.8142734979819432,0.39508425846259626,0.11204075698515698,1.9951903214808018,0.0001002465278322237,1.0000551355903078
Recuperación,47,0.8112988074494021,0.3952345595131077,0.112251848181563,1.9957036440990392,0.00023763649948065264,1.0001307000747144
Recuperación,48,0.8209931001720524,0.39285087522853596,0.11511482653160704,1.995671435625153,0.0001240198552447766,1.0000682109203847
Recuperación,49,0.8168377318833875,0.37885637925359494,0.12453243156843775,1.9966069694588497,0.00041465079826055376,1.0002280579390432
Recuperación,50,0.812085418937357,0.3808176876034091,0.11672222337476318,1.9977048639740744,0.0006732203013049866,1.0003702711657179
Recuperación,51,0.8115702329090475,0.3812655963807981,0.11095696664173886,1.9974558125531958,0.0005886844094954588,1.0003237764252224
Recuperación,52,0.8115747882770623,0.38323068178902936,0.10955064998678454,1.9981778789011002,0.0005255563734449789,1.0002890560053947
Recuperación,53,0.809025267069175,0.3840851569111849,0.10704714089232663,1.9971640426391153,0.0006126670890596612,1.0003369668989828
Recuperación,54,0.806258051900523,0.38621059735253715,0.10908551429091204,1.9959147551129548,0.0005552864320101212,1.0003054075376057
Recuperación,55,0.8118725004282069,0.3844643233994405,0.10844659777828176,1.9966843919237498,0.0006490338890180808,1.00035696863896
Recuperación,56,0.8164577419119492,0.38501791904176896,0.10969580804755372,1.9971362747927637,0.0006277748006179197,1.00034527614034
Recuperación,57,0.8132172566839014,0.38523630512397344,0.11024299566484567,1.9962489699332988,0.0004147363374222429,1.0002281049855821
Recuperación,58,0.8185161819887865,0.38446362697618197,0.11082862228089292,1.9954395361691524,0.00010751487526481335,1.0000591331813957
Recuperación,59,0.8127044291687454,0.38744780849030425,0.11149143160045293,1.9944035757701022,7.170898071820836e-05,1.000039439939395
Recuperación,60,0.8121873432666427,0.38679755598165927,0.11294764474935175,1.9959380321352405,0.0003221161151466653,1.0001771638633306
Recuperación,61,0.8099801193370719,0.38605379722074623,0.11189353013501989,1.9953490173291004,0.0003792145431316049,1.0002085679987223
Recuperación,62,0.8017990096663778,0.3915921474630772,0.10563709027726867,1.9957428898684382,0.0005623791250694933,1.0003093085187882
Recuperación,63,0.8089656567256317,0.3939763286920956,0.10890905794533642,1.995663834280143,0.00044387933115485863,1.000244133632135
Recuperación,64,0.8085809509004842,0.3925877791324563,0.1115257542656178,1.998149362519036,0.00029551170877690006,1.0001625314398275
Recuperación,65,0.8049297323856596,0.39385632059057935,0.10952008122263569,1.9978965102540966,0.00011521794186699242,1.0000633698680268
Recuperación,66,0.8344816409854451,0.3952562372911318,0.10947179875764025,1.995165312250356,0.00028673095634711057,1.0001577020259909
Recuperación,67,0.829441459334742,0.40154064642862464,0.11076913000108052,1.9953845449015954,0.00034577777233799344,1.000190177774786
Recuperación,68,0.8711928770011638,0.39934972166093563,0.11000915221826765,2.0296964715542827,0.000529582268720548,1.0002912702477962
Recuperación,69,0.8570099930348184,0.39789832315022844,0.11322329477197852,2.03125837173015,0.0008297012708514114,1.0004563356989682
Recuperación,70,0.8459672510275346,0.398853606036091,0.11318856034372285,2.0332626342061864,0.0010091045271457782,1.00055500748993
Recuperación,71,0.8397464452485359,0.3978240230376799,0.11426962824542962,2.0315830143496196,0.0012507827821118971,1.0006879305301615
Recuperación,72,0.8352291661087885,0.39543552597233805,0.11553513464838375,2.0320482081119273,0.0014069334209719556,1.0007738133815345
Recuperación,73,0.8313690759222512,0.39804865375389276,0.11182563304403442,2.030244726073809,0.0015816110325846278,1.0008698860679215
Recuperación,74,0.8270696415607852,0.3788372794245364,0.11510608607802883,2.0291238046734796,0.0015372325960518677,1.0008454779278284
Recuperación,75,0.8218674787880547,0.42087379623570365,0.07698136396768769,2.029361109961269,0.0018077661183903396,1.0009942713651148
Recuperación,76,0.8181165868703153,0.413679805043433,0.1098692440526755,2.0291800552743293,0.002008823936404048,1.0011048531650222
Recuperación,77,0.8129880267677744,0.41095578556155965,0.11446577481457108,2.026959334317005,0.002497100016924695,1.0013734050093086
Recuperación,78,0.8110005799742676,0.4092686410715319,0.11481835692631864,2.025888776997931,0.002807200173124039,1.0015439600952183
Recuperación,79,0.8087259988001351,0.40794044686507,0.11552058675186357,2.0265230039418203,0.002473874441365226,1.001360630942751
Recuperación,80,0.8082985252781469,0.40463161059536396,0.11685464231067451,2.0249570388425946,0.002611220450371597,1.0014361712477047
Recuperación,81,0.8073988187314884,0.4032453332378329,0.115953940527484,2.0258744898108234,0.002404108575161424,1.001322259716339
Recuperación,82,0.8063991695921434,0.3989572823822309,0.116087403514091,2.025301129424224,0.0019376937180229626,1.0010657315449127
Recuperación,83,0.8049859643943623,0.39952959472507155,0.11170953482640002,2.023328169908804,0.0016267597793152768,1.0008947178786234
Recuperación,84,0.8018180637246927,0.3993627303284456,0.11345356173523533,2.022891942454625,0.0012251658186862428,1.0006738412002774
Recuperación,85,0.7997869477456687,0.39807881314035476,0.11464246610659627,2.0225649049677523,0.0011398379965380167,1.0006269108980959
Recuperación,86,0.8033758214391648,0.3968960646580896,0.11596811794615453,2.0192171450516287,0.0011838557521429924,1.0006511206636786
Recuperación,87,0.8034190517286726,0.3960338081217691,0.1135923618362472,2.018659715493209,0.0009814162332039264,1.0005397789282622
Recuperación,88,0.8028803723089503,0.3949165894023943,0.11512874071077965,2.0167855008527966,0.000794241124121991,1.000436832618267
Recuperación,89,0.8013114810458905,0.39776426397535,0.10982310331459262,2.018513597770908,0.0008719674238675462,1.0004795820831272
Recuperación,90,0.8031127391735164,0.39801578671084903,0.11247479364723971,2.017071596184362,0.0009285339553433189,1.0005106936754387
Recuperación,91,0.80264151034808,0.3979708156339875,0.11399754325058917,2.0170378994215326,0.0007067291027438691,1.0003887010065091
Recuperación,92,0.8048526445987857,0.3980670865650571,0.11186129142372293,2.0171550282943347,0.0004569059772042411,1.000251298287462
Recuperación,93,0.8032767921297058,0.3976163950612505,0.11261768835331631,2.0158821761946495,0.0005777559597529609,1.0003177657778641
Recuperación,94,0.808584084906402,0.39707751831336596,0.11364621294481944,2.015218292757281,0.0007278609376865035,1.0004003235157275
Recuperación,95,0.811062417730931,0.39592567874430207,0.11623349988866324,2.0157513744286155,0.0005769114519781463,1.000317301298588
Recuperación,96,0.8105820940875954,0.39520258626275195,0.11418482309201027,2.0148673073494296,0.000649409448399724,1.0003571751966198
Recuperación,97,0.8148614583338712,0.3946708173239229,0.11374500377024514,2.014069024068774,0.0006756596926640814,1.0003716128309652
Recuperación,98,0.812850623570531,0.39656566641853686,0.1152912269487344,2.0149359301152425,8.739395509502701e-05,1.0000480666753022
Recuperación,99,0.8112331577965388,0.3940196676954698,0.11168220205835361,2.0139394787060714,0.00019941081465428028,1.0001096759480599
Recuperación,100,0.8102690827834784,0.39279659350031193,0.1141487870990566,2.0139988474163752,0.00039597043261174037,1.0002177837379365
Recuperación,101,0.8081862272867766,0.3920444465473414,0.11339010556303741,2.008661659036244,0.0005825496482513202,1.0003204023065382
Recuperación,102,0.7989577698380296,0.3951938255273999,0.11169821358649017,2.0069017634695077,0.0010057827244378365,1.0005531804984409
Recuperación,103,0.8003727474831834,0.39620232509268427,0.11206062029814932,2.006322422325656,0.0012506868603498367,1.0006878777731922
Recuperación,104,0.7978430144707762,0.3984421852391129,0.11474982366108501,2.0048919999280366,0.0009714332229172825,1.0005342882726047
Recuperación,105,0.7922051713078855,0.3968159134795475,0.11521168291459023,2.0038335255880155,0.0010032834788405148,1.0005518059133622
Recuperación,106,0.7927259348670027,0.3927853157763825,0.1151208113000083,2.002773275682744,0.0012872369530813994,1.0007079803241947
Recuperación,107,0.8017184804292762,0.3930663214155959,0.11435041138044648,1.9990148783294928,0.0011737635643586754,1.0006455699603973
Recuperación,108,0.8002994027195914,0.3922522949059768,0.11051229201040219,1.9986652164320977,0.0017762367724758876,1.0009769302248617
Recuperación,109,0.8030694721973108,0.3892161308352986,0.11256354107771185,1.9978409598315006,0.002120137378221178,1.0011660755580216
Recuperación,110,0.8074277595542452,0.39083492982483925,0.11109696690054266,1.998108649747543,0.001968635582281255,1.0010827495702546
Recuperación,111,0.8036657547690947,0.3927563836961834,0.10853840711561175,1.9971259007288622,0.001696118639054529,1.00093286525148
Recuperación,112,0.8069547057874003,0.3936317309993985,0.11024759569821148,1.9964250663568432,0.0012532388793324411,1.0006892813836328
Recuperación,113,0.8084872561105699,0.39344279571047375,0.10745029627888585,1.9948550757097436,0.0012105496551396606,1.0006658023103268
Recuperación,114,0.8094394639153576,0.39135189464585807,0.1136344029763812,1.9937588911619755,0.0014717853620418392,1.000809481949123
Recuperación,115,0.8115346771539471,0.3915370484194083,0.11425347017574577,1.993700928030563,0.0019346995738397604,1.0010640847656118
Recuperación,116,0.8086041243175213,0.3865955297426963,0.11533650392155559,1.9986366593644922,0.0026605389337459005,1.0014632964135604
Recuperación,117,0.8065043058364672,0.3893583406803512,0.11130511981168867,1.9980198689834463,0.00273406212951059,1.001503734171231
Recuperación,118,0.802543938856515,0.3917754232310508,0.11110609204759106,1.9974958264240745,0.0029652571482292112,1.001630891431526
Recuperación,119,0.7970949693107154,0.39068767005276955,0.1121513358854609,1.9949351302720746,0.003178190669104283,1.0017480048680072
